#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
chr3	150000000	150250000	0.625152	0.374448	80156	47246	46366	76132	100	0	250000
chr3	150250000	150500000	0.642912	0.357088	77970	42955	46317	82758	0	0	250000
chr3	150500000	150750000	0.640812	0.359188	76435	44786	45011	83768	0	0	250000
chr3	150750000	151000000	0.656424	0.343576	80697	42040	43854	83409	0	0	250000
chr3	151000000	151250000	0.655092	0.344508	83242	42730	43397	80531	100	0	250000
chr3	151250000	151500000	0.649296	0.350704	82242	44229	43447	80082	0	0	250000
chr3	151500000	151750000	0.659896	0.339704	81414	41967	42959	83560	100	0	250000
chr3	151750000	152000000	0.660360	0.339640	80833	42215	42695	84257	0	0	250000
chr3	152000000	152250000	0.652848	0.346352	79816	44004	42584	83396	200	0	250000
chr3	152250000	152500000	0.656352	0.343648	82152	43158	42754	81936	0	0	250000
chr3	152500000	152750000	0.657164	0.342836	80351	42624	43085	83940	0	0	250000
chr3	152750000	153000000	0.648408	0.351592	80668	44265	43633	81434	0	0	250000
chr3	153000000	153250000	0.656760	0.343240	82561	43111	42699	81629	0	0	250000
chr3	153250000	153500000	0.645756	0.354244	79138	43611	44950	82301	0	0	250000
chr3	153500000	153750000	0.648212	0.351788	80249	44160	43787	81804	0	0	250000
chr3	153750000	154000000	0.650468	0.349532	80440	43501	43882	82177	0	0	250000
chr3	154000000	154250000	0.654612	0.345388	82387	42858	43489	81266	0	0	250000
chr3	154250000	154500000	0.648268	0.351732	83562	43729	44204	78505	0	0	250000
chr3	154500000	154750000	0.650064	0.349936	81687	43106	44378	80829	0	0	250000
chr3	154750000	155000000	0.656208	0.343792	83348	42986	42962	80704	0	0	250000
chr3	155000000	155250000	0.649344	0.350656	82743	44117	43547	79593	0	0	250000
chr3	155250000	155500000	0.641920	0.357680	80943	45104	44316	79537	100	0	250000
chr3	155500000	155750000	0.647244	0.352356	82455	44512	43577	79356	100	0	250000
chr3	155750000	156000000	0.631812	0.368188	81433	46680	45367	76520	0	0	250000
chr3	156000000	156250000	0.649284	0.350716	81364	43962	43717	80957	0	0	250000
chr3	156250000	156500000	0.647412	0.352188	83451	43894	44153	78402	100	0	250000
chr3	156500000	156750000	0.651516	0.348084	82268	43806	43215	80611	100	0	250000
chr3	156750000	157000000	0.653624	0.346376	79681	42894	43700	83725	0	0	250000
chr3	157000000	157250000	0.658324	0.341676	82789	42199	43220	81792	0	0	250000
chr3	157250000	157500000	0.654304	0.345696	82803	42998	43426	80773	0	0	250000
chr3	157500000	157750000	0.654212	0.345788	83262	43617	42830	80291	0	0	250000
chr3	157750000	158000000	0.647740	0.351860	78849	44430	43535	83086	100	0	250000
chr3	158000000	158250000	0.645860	0.353740	82365	43620	44815	79100	100	0	250000
chr3	158250000	158500000	0.642744	0.357256	79364	45086	44228	81322	0	0	250000
chr3	158500000	158750000	0.645232	0.354768	81650	44344	44348	79658	0	0	250000
chr3	158750000	159000000	0.643768	0.355832	81878	44183	44775	79064	100	0	250000
chr3	159000000	159250000	0.641552	0.358048	82083	45055	44457	78305	100	0	250000
chr3	159250000	159500000	0.616780	0.383220	78241	48960	46845	75954	0	0	250000
chr3	159500000	159750000	0.588388	0.411612	76543	52480	50423	70554	0	0	250000
chr3	159750000	160000000	0.612188	0.387812	80945	50235	46718	72102	0	0	250000
chr3	160000000	160250000	0.626532	0.373468	83069	46859	46508	73564	0	0	250000
chr3	160250000	160500000	0.587412	0.412588	76316	52543	50604	70537	0	0	250000
chr3	160500000	160750000	0.563280	0.436320	69089	54666	54414	71731	100	0	250000
chr3	160750000	161000000	0.554540	0.445460	68651	55352	56013	69984	0	0	250000
chr3	161000000	161250000	0.548620	0.450980	70541	56405	56340	66614	100	0	250000
chr3	161250000	161500000	0.584840	0.415160	77100	53485	50305	69110	0	0	250000
chr3	161500000	161750000	0.580476	0.419524	69967	52126	52755	75152	0	0	250000
chr3	161750000	162000000	0.565876	0.434124	68852	54122	54409	72617	0	0	250000
chr3	162000000	162250000	0.590184	0.409816	72732	50794	51660	74814	0	0	250000
chr3	162250000	162500000	0.582660	0.417340	69582	51375	52960	76083	0	0	250000
chr3	162500000	162750000	0.589836	0.410164	70535	49388	53153	76924	0	0	250000
chr3	162750000	163000000	0.611856	0.388144	72999	47133	49903	79965	0	0	250000
chr3	163000000	163250000	0.628696	0.371304	77887	45688	47138	79287	0	0	250000
chr3	163250000	163500000	0.635072	0.364528	81625	45284	45848	77143	100	0	250000
chr3	163500000	163750000	0.625532	0.374068	81335	47049	46468	75048	100	0	250000
chr3	163750000	164000000	0.620952	0.378648	79646	48156	46506	75592	100	0	250000
chr3	164000000	164250000	0.617336	0.382664	81258	48382	47284	73076	0	0	250000
chr3	164250000	164500000	0.605576	0.394424	70798	47864	50742	80596	0	0	250000
chr3	164500000	164750000	0.619048	0.380952	74780	47303	47935	79982	0	0	250000
chr3	164750000	165000000	0.621760	0.378240	75061	45908	48652	80379	0	0	250000
chr3	165000000	165250000	0.626536	0.373464	76713	45679	47687	79921	0	0	250000
chr3	165250000	165500000	0.624772	0.375228	77279	46124	47683	78914	0	0	250000
chr3	165500000	165750000	0.620940	0.379060	76589	46580	48185	78646	0	0	250000
chr3	165750000	166000000	0.610320	0.388880	73900	48558	48662	78680	200	0	250000
chr3	166000000	166250000	0.620228	0.379772	77267	47785	47158	77790	0	0	250000
chr3	166250000	166500000	0.637848	0.362152	82442	46206	44332	77020	0	0	250000
chr3	166500000	166750000	0.634408	0.365192	77573	45240	46058	81029	100	0	250000
chr3	166750000	167000000	0.629852	0.370148	78789	45260	47277	78674	0	0	250000
chr3	167000000	167250000	0.635576	0.364424	78604	45001	46105	80290	0	0	250000
chr3	167250000	167500000	0.637596	0.362004	79537	45609	44892	79862	100	0	250000
chr3	167500000	167750000	0.635156	0.364844	79254	45451	45760	79535	0	0	250000
chr3	167750000	168000000	0.633740	0.366260	77589	45928	45637	80846	0	0	250000
chr3	168000000	168250000	0.619660	0.380340	77107	48115	46970	77808	0	0	250000
chr3	168250000	168500000	0.615212	0.384788	79341	49329	46868	74462	0	0	250000
chr3	168500000	168750000	0.624220	0.375780	78835	47582	46363	77220	0	0	250000
chr3	168750000	169000000	0.611696	0.388304	74898	48910	48166	78026	0	0	250000
chr3	169000000	169250000	0.555828	0.444172	67617	55491	55552	71340	0	0	250000
chr3	169250000	169500000	0.595012	0.404988	70341	49033	52214	78412	0	0	250000
chr3	169500000	169750000	0.598600	0.401400	74225	49255	51095	75425	0	0	250000
chr3	169750000	170000000	0.597356	0.402644	72483	49421	51240	76856	0	0	250000
chr3	170000000	170250000	0.599684	0.400316	71909	49921	50158	78012	0	0	250000
chr3	170250000	170500000	0.595500	0.404500	76835	50908	50217	72040	0	0	250000
chr3	170500000	170750000	0.578416	0.421584	68584	52145	53251	76020	0	0	250000
chr3	170750000	171000000	0.583696	0.416304	74641	51642	52434	71283	0	0	250000
chr3	171000000	171250000	0.604496	0.395504	76350	48662	50214	74774	0	0	250000
chr3	171250000	171500000	0.595516	0.404484	72263	50346	50775	76616	0	0	250000
chr3	171500000	171750000	0.617768	0.382232	78909	48065	47493	75533	0	0	250000
chr3	171750000	172000000	0.594240	0.405760	69342	49306	52134	79218	0	0	250000
chr3	172000000	172250000	0.620388	0.379612	76076	47680	47223	79021	0	0	250000
chr3	172250000	172500000	0.617936	0.382064	77439	48446	47070	77045	0	0	250000
chr3	172500000	172750000	0.606708	0.393292	78066	49765	48558	73611	0	0	250000
chr3	172750000	173000000	0.597632	0.402368	79552	51555	49037	69856	0	0	250000
chr3	173000000	173250000	0.602324	0.397676	74312	49295	50124	76269	0	0	250000
chr3	173250000	173500000	0.607216	0.392784	70857	47838	50358	80947	0	0	250000
chr3	173500000	173750000	0.605644	0.394356	72792	48177	50412	78619	0	0	250000
chr3	173750000	174000000	0.620868	0.379132	77549	46656	48127	77668	0	0	250000
chr3	174000000	174250000	0.615976	0.384024	74665	47302	48704	79329	0	0	250000
chr3	174250000	174500000	0.635888	0.364112	77706	45092	45936	81266	0	0	250000
chr3	174500000	174750000	0.630052	0.369948	77709	46563	45924	79804	0	0	250000
chr3	174750000	175000000	0.628296	0.371704	78532	46907	46019	78542	0	0	250000
chr3	175000000	175250000	0.598840	0.401160	75936	50365	49925	73774	0	0	250000
chr3	175250000	175500000	0.602388	0.397612	76450	48872	50531	74147	0	0	250000
chr3	175500000	175750000	0.601932	0.398068	76208	50172	49345	74275	0	0	250000
chr3	175750000	176000000	0.590372	0.409628	73315	51724	50683	74278	0	0	250000
chr3	176000000	176250000	0.580636	0.419364	75202	53178	51663	69957	0	0	250000
chr3	176250000	176500000	0.539612	0.460388	71908	58810	56287	62995	0	0	250000
chr3	176500000	176750000	0.531816	0.468184	64826	57324	59722	68128	0	0	250000
chr3	176750000	177000000	0.546128	0.453472	70546	57303	56065	65986	100	0	250000
chr3	177000000	177250000	0.551472	0.448528	70153	56967	55165	67715	0	0	250000
chr3	177250000	177500000	0.540576	0.459024	66045	56891	57865	69099	100	0	250000
chr3	177500000	177750000	0.539216	0.460784	67114	58109	57087	67690	0	0	250000
chr3	177750000	178000000	0.583396	0.416604	68868	51632	52519	76981	0	0	250000
chr3	178000000	178250000	0.556652	0.443348	71529	55607	55230	67634	0	0	250000
chr3	178250000	178500000	0.526480	0.473520	66763	59679	58701	64857	0	0	250000
chr3	178500000	178750000	0.507820	0.492180	66108	62612	60433	60847	0	0	250000
chr3	178750000	179000000	0.487916	0.512084	62674	64970	63051	59305	0	0	250000
chr3	179000000	179250000	0.483052	0.516548	62918	67822	61315	57845	100	0	250000
chr3	179250000	179500000	0.533116	0.466884	65473	57525	59196	67806	0	0	250000
chr3	179500000	179750000	0.498652	0.501348	58190	60595	64742	66473	0	0	250000
chr3	179750000	180000000	0.468184	0.531416	53920	64774	68080	63126	100	0	250000
chr3	180000000	180250000	0.471212	0.528388	56242	65194	66903	61561	100	0	250000
chr3	180250000	180500000	0.494220	0.505780	65416	62984	63461	58139	0	0	250000
chr3	180500000	180750000	0.454236	0.545364	56927	68506	67835	56632	100	0	250000
chr3	180750000	181000000	0.472388	0.527612	55579	67015	64888	62518	0	0	250000
chr3	181000000	181250000	0.474872	0.524728	59849	65938	65244	58869	100	0	250000
chr3	181250000	181500000	0.453948	0.545652	58225	68237	68176	55262	100	0	250000
chr3	181500000	181750000	0.477732	0.522268	63445	67861	62706	55988	0	0	250000
chr3	181750000	182000000	0.547232	0.452768	72673	58965	54227	64135	0	0	250000
chr3	182000000	182250000	0.498384	0.501216	65738	63313	61991	58858	100	0	250000
chr3	182250000	182500000	0.535536	0.462296	73091	58720	56854	60793	542	0	250000
chr3	182500000	182750000	0.466812	0.532788	56908	65876	67321	59795	100	0	250000
chr3	182750000	183000000	0.533332	0.466668	63905	58679	57988	69428	0	0	250000
chr3	183000000	183250000	0.468180	0.531820	59540	67759	65196	57505	0	0	250000
chr3	183250000	183500000	0.442460	0.557540	52230	67336	72049	58385	0	0	250000
chr3	183500000	183750000	0.453772	0.542004	59873	68743	66758	53570	1056	0	250000
chr3	183750000	184000000	0.477180	0.522420	57702	64578	66027	61593	100	0	250000
chr3	184000000	184250000	0.433224	0.566776	53098	69779	71915	55208	0	0	250000
chr3	184250000	184500000	0.473668	0.525276	62475	66942	64377	55942	264	0	250000
chr3	184500000	184750000	0.576220	0.422884	71824	52087	53634	72231	224	0	250000
chr4	250000	500000	0.523660	0.476340	62849	58853	60232	68066	0	0	250000
chr4	500000	750000	0.562588	0.436612	72150	54770	54383	68497	200	0	250000
chr4	750000	1000000	0.480132	0.519868	55710	61132	68835	64323	0	0	250000
chr4	1000000	1250000	0.507188	0.492704	58927	58425	64751	67870	27	0	250000
chr4	1250000	1500000	0.484376	0.515224	58883	63812	64994	62211	100	0	250000
chr4	1500000	1750000	0.476384	0.523616	57754	64606	66298	61342	0	0	250000
chr4	1750000	2000000	0.496276	0.503724	67806	65101	60830	56263	0	0	250000
chr4	2000000	2250000	0.548924	0.451076	72570	57645	55124	64661	0	0	250000
chr4	2250000	2500000	0.561468	0.438532	66215	54434	55199	74152	0	0	250000
chr4	2500000	2750000	0.582536	0.417064	65307	50892	53374	80327	100	0	250000
chr4	2750000	3000000	0.560688	0.439312	68637	53108	56720	71535	0	0	250000
chr4	3000000	3250000	0.529776	0.470224	66918	59247	58309	65526	0	0	250000
chr4	3250000	3500000	0.499112	0.500888	65209	64121	61101	59569	0	0	250000
chr4	3500000	3750000	0.549168	0.439924	72929	56193	53788	64363	2727	0	250000
chr4	3750000	4000000	0.493272	0.506728	61743	62184	64498	61575	0	0	250000
chr4	4000000	4250000	0.533868	0.465732	66827	57549	58884	66640	100	0	250000
chr4	4250000	4500000	0.540696	0.459304	67342	55408	59418	67832	0	0	250000
chr4	4500000	4750000	0.565060	0.434672	71800	54551	54117	69465	67	0	250000
chr4	4750000	5000000	0.577884	0.422116	73860	53876	51653	70611	0	0	250000
chr4	5000000	5250000	0.559648	0.440352	70474	55090	54998	69438	0	0	250000
chr4	5250000	5500000	0.582008	0.417992	74359	53222	51276	71143	0	0	250000
chr4	5500000	5750000	0.599220	0.400780	75059	50095	50100	74746	0	0	250000
chr4	5750000	6000000	0.583172	0.416828	73936	52764	51443	71857	0	0	250000
chr4	6000000	6250000	0.580132	0.419868	76464	53816	51151	68569	0	0	250000
chr4	6250000	6500000	0.549872	0.450128	74561	57883	54649	62907	0	0	250000
chr4	6500000	6750000	0.549816	0.450184	69761	56791	55755	67693	0	0	250000
chr4	6750000	7000000	0.578664	0.421336	66356	51893	53441	78310	0	0	250000
chr4	7000000	7250000	0.600724	0.399276	73139	50162	49657	77042	0	0	250000
chr4	7250000	7500000	0.515524	0.484476	64623	59438	61681	64258	0	0	250000
chr4	7500000	7750000	0.533528	0.466472	64750	57814	58804	68632	0	0	250000
chr4	7750000	8000000	0.514928	0.485072	63645	61156	60112	65087	0	0	250000
chr4	8000000	8250000	0.453252	0.546748	57696	67160	69527	55617	0	0	250000
chr4	8250000	8500000	0.531900	0.468100	60010	57434	59591	72965	0	0	250000
chr4	8500000	8750000	0.596104	0.403896	71944	49747	51227	77082	0	0	250000
chr4	8750000	9000000	0.527648	0.472352	70472	60181	57907	61440	0	0	250000
chr4	9000000	9250000	0.493308	0.506292	62809	61961	64612	60518	100	0	250000
chr4	9250000	9500000	0.548344	0.451256	66613	56035	56779	70473	100	0	250000
chr4	9500000	9750000	0.539272	0.460728	71119	58776	56406	63699	0	0	250000
chr4	9750000	10000000	0.539712	0.459888	65776	56817	58155	69152	100	0	250000
chr4	10000000	10250000	0.583344	0.416656	72187	52667	51497	73649	0	0	250000
chr4	10250000	10500000	0.572804	0.427196	70403	51768	55031	72798	0	0	250000
chr4	10500000	10750000	0.576688	0.422912	71006	52495	53233	73166	100	0	250000
chr4	10750000	11000000	0.605688	0.394312	75261	49367	49211	76161	0	0	250000
chr4	11000000	11250000	0.625988	0.374012	78106	47021	46482	78391	0	0	250000
chr4	11250000	11500000	0.631532	0.368068	80544	45446	46571	77339	100	0	250000
chr4	11500000	11750000	0.632848	0.367152	80341	47039	44749	77871	0	0	250000
chr4	11750000	12000000	0.640072	0.359928	82074	45721	44261	77944	0	0	250000
chr4	12000000	12250000	0.640852	0.359148	82789	44990	44797	77424	0	0	250000
chr4	12250000	12500000	0.642248	0.357752	80667	45156	44282	79895	0	0	250000
chr4	12500000	12750000	0.642132	0.357868	80702	44228	45239	79831	0	0	250000
chr4	12750000	13000000	0.642168	0.357832	80278	44234	45224	80264	0	0	250000
chr4	13000000	13250000	0.642256	0.357344	83672	44833	44503	76892	100	0	250000
chr4	13250000	13500000	0.633756	0.365844	80192	46818	44643	78247	100	0	250000
chr4	13500000	13750000	0.625804	0.374196	82645	47326	46223	73806	0	0	250000
chr4	13750000	14000000	0.613728	0.386272	79162	47952	48616	74270	0	0	250000
chr4	14000000	14250000	0.625208	0.374392	72512	45863	47735	83790	100	0	250000
chr4	14250000	14500000	0.587712	0.412288	73429	50963	52109	73499	0	0	250000
chr4	14500000	14750000	0.623940	0.376060	77210	47029	46986	78775	0	0	250000
chr4	14750000	15000000	0.606164	0.393436	76616	49966	48393	74925	100	0	250000
chr4	15000000	15250000	0.552896	0.446704	72018	56793	54883	66206	100	0	250000
chr4	15250000	15500000	0.591212	0.408788	71346	49747	52450	76457	0	0	250000
chr4	15500000	15750000	0.565252	0.434748	69112	54415	54272	72201	0	0	250000
chr4	15750000	16000000	0.564192	0.435808	67767	52924	56028	73281	0	0	250000
chr4	16000000	16250000	0.570660	0.428940	71169	53737	53498	71496	100	0	250000
chr4	16250000	16500000	0.587900	0.411700	76254	51492	51433	70721	100	0	250000
chr4	16500000	16750000	0.585716	0.396996	75861	51603	47646	70568	4322	0	250000
chr4	16750000	17000000	0.593680	0.406320	77298	51590	49990	71122	0	0	250000
chr4	17000000	17250000	0.574140	0.425460	73966	53496	52869	69569	100	0	250000
chr4	17250000	17500000	0.566140	0.433860	74574	55495	52970	66961	0	0	250000
chr4	17500000	17750000	0.589192	0.410808	75375	51736	50966	71923	0	0	250000
chr4	17750000	18000000	0.578700	0.420900	70334	52480	52745	74341	100	0	250000
chr4	18000000	18250000	0.528440	0.470760	65240	58340	59350	66870	200	0	250000
chr4	18250000	18500000	0.552592	0.447408	65108	55707	56145	73040	0	0	250000
chr4	18500000	18750000	0.562224	0.437776	69287	52852	56592	71269	0	0	250000
chr4	18750000	19000000	0.554724	0.445276	68810	54856	56463	69871	0	0	250000
chr4	19000000	19250000	0.532016	0.467984	66158	59176	57820	66846	0	0	250000
chr4	19250000	19500000	0.594692	0.405308	76512	52077	49250	72161	0	0	250000
chr4	19500000	19750000	0.561952	0.438048	67676	54023	55489	72812	0	0	250000
chr4	19750000	20000000	0.550360	0.445496	65839	54060	57314	71751	1036	0	250000
chr4	20000000	20250000	0.587372	0.412628	75450	52229	50928	71393	0	0	250000
chr4	20250000	20500000	0.582428	0.417572	71188	51021	53372	74419	0	0	250000
chr4	20500000	20750000	0.582036	0.417964	69383	51741	52750	76126	0	0	250000
chr4	20750000	21000000	0.593332	0.406668	68395	48794	52873	79938	0	0	250000
chr4	21000000	21250000	0.616968	0.383032	71461	46544	49214	82781	0	0	250000
chr4	21250000	21500000	0.629336	0.370264	77501	45794	46772	79833	100	0	250000
chr4	21500000	21750000	0.634172	0.365828	79747	45157	46300	78796	0	0	250000
chr4	21750000	22000000	0.639648	0.360352	80054	45311	44777	79858	0	0	250000
chr4	22000000	22250000	0.628040	0.368412	80594	47003	45100	76416	887	0	250000
chr4	22250000	22500000	0.618636	0.381364	80737	49112	46229	73922	0	0	250000
chr4	22500000	22750000	0.604620	0.395380	77840	50549	48296	73315	0	0	250000
chr4	22750000	23000000	0.556696	0.443304	72097	56848	53978	67077	0	0	250000
chr4	23000000	23250000	0.611184	0.388816	73694	48678	48526	79102	0	0	250000
chr4	23250000	23500000	0.552888	0.447112	65881	55692	56086	72341	0	0	250000
chr4	23500000	23750000	0.616412	0.383588	78098	47839	48058	76005	0	0	250000
chr4	23750000	24000000	0.596528	0.402384	76859	50576	50020	72273	272	0	250000
chr4	24000000	24250000	0.567548	0.432452	69867	54921	53192	72020	0	0	250000
chr4	24250000	24500000	0.598328	0.401672	75497	50153	50265	74085	0	0	250000
chr4	24500000	24750000	0.600340	0.399660	79095	50765	49150	70990	0	0	250000
chr4	24750000	25000000	0.619560	0.380440	81543	48578	46532	73347	0	0	250000
chr4	25000000	25250000	0.625528	0.374472	85278	49439	44179	71104	0	0	250000
chr4	25250000	25500000	0.589864	0.410136	75964	51184	51350	71502	0	0	250000
chr4	25500000	25750000	0.616112	0.383888	71602	45843	50129	82426	0	0	250000
chr4	25750000	26000000	0.550916	0.449084	66862	54190	58081	70867	0	0	250000
chr4	26000000	26250000	0.531148	0.468852	63398	57481	59732	69389	0	0	250000
chr4	26250000	26500000	0.528268	0.471732	65322	59093	58840	66745	0	0	250000
chr4	26500000	26750000	0.563192	0.436408	73379	55471	53631	67419	100	0	250000
chr4	26750000	27000000	0.541144	0.458856	71267	59514	55200	64019	0	0	250000
chr4	27000000	27250000	0.599480	0.400120	77931	51427	48603	71939	100	0	250000
chr4	27250000	27500000	0.578152	0.421848	71235	52774	52688	73303	0	0	250000
chr4	27500000	27750000	0.581392	0.418608	71401	51184	53468	73947	0	0	250000
chr4	27750000	28000000	0.602760	0.397240	79506	48565	50745	71184	0	0	250000
chr4	28000000	28250000	0.567996	0.432004	68166	56213	51788	73833	0	0	250000
chr4	28250000	28500000	0.574912	0.424688	73218	53703	52469	70510	100	0	250000
chr4	28500000	28750000	0.554120	0.445880	66679	54982	56488	71851	0	0	250000
chr4	28750000	29000000	0.550184	0.449816	71162	56643	55811	66384	0	0	250000
chr4	29000000	29250000	0.562312	0.437688	71344	55252	54170	69234	0	0	250000
chr4	29250000	29500000	0.568656	0.431344	76318	54206	53630	65846	0	0	250000
chr4	29500000	29750000	0.526992	0.472608	62913	58319	59833	68835	100	0	250000
chr4	29750000	30000000	0.533468	0.466532	67286	58297	58336	66081	0	0	250000
chr4	30000000	30250000	0.530896	0.469104	63495	59241	58035	69229	0	0	250000
chr4	30250000	30500000	0.545012	0.454988	71723	56744	57003	64530	0	0	250000
chr4	30500000	30750000	0.596164	0.403836	82783	52135	48824	66258	0	0	250000
chr4	30750000	31000000	0.596356	0.403244	71429	49432	51379	77660	100	0	250000
chr4	31000000	31250000	0.605240	0.394760	70645	47254	51436	80665	0	0	250000
chr4	31250000	31500000	0.614604	0.385396	72827	46453	49896	80824	0	0	250000
chr4	31500000	31750000	0.631168	0.368832	76905	44319	47889	80887	0	0	250000
chr4	31750000	32000000	0.642684	0.356916	76524	43659	45570	84147	100	0	250000
chr4	32000000	32250000	0.644956	0.355044	79872	44026	44735	81367	0	0	250000
chr4	32250000	32500000	0.655284	0.344716	82176	43256	42923	81645	0	0	250000
chr4	32500000	32750000	0.648560	0.351440	79392	44646	43214	82748	0	0	250000
chr4	32750000	33000000	0.645228	0.354772	81096	44340	44353	80211	0	0	250000
chr4	33000000	33250000	0.648668	0.350928	80777	44575	43157	81390	101	0	250000
chr4	33250000	33500000	0.635420	0.364580	77474	45952	45193	81381	0	0	250000
chr4	33500000	33750000	0.636268	0.363732	77448	45031	45902	81619	0	0	250000
chr4	33750000	34000000	0.641812	0.358188	80878	45447	44100	79575	0	0	250000
chr4	34000000	34250000	0.640072	0.359528	82972	45912	43970	77046	100	0	250000
chr4	34250000	34500000	0.619008	0.380992	79066	49061	46187	75686	0	0	250000
chr4	34500000	34750000	0.613352	0.386248	79532	49708	46854	73806	100	0	250000
chr4	34750000	35000000	0.627796	0.372204	78049	45909	47142	78900	0	0	250000
chr4	35000000	35250000	0.628668	0.371332	74552	45786	47047	82615	0	0	250000
chr4	35250000	35500000	0.637244	0.362756	81507	44794	45895	77804	0	0	250000
chr4	35500000	35750000	0.624804	0.375196	79562	47060	46739	76639	0	0	250000
chr4	35750000	36000000	0.637220	0.362380	73345	43408	47187	85960	100	0	250000
chr4	36000000	36250000	0.636564	0.363436	76933	45000	45859	82208	0	0	250000
chr4	36250000	36500000	0.621472	0.378528	75629	47429	47203	79739	0	0	250000
chr4	36500000	36750000	0.632592	0.367408	77488	45921	45931	80660	0	0	250000
chr4	36750000	37000000	0.634804	0.365196	80124	45892	45407	78577	0	0	250000
chr4	37000000	37250000	0.626344	0.373656	83043	46835	46579	73543	0	0	250000
chr4	37250000	37500000	0.625588	0.374412	76704	46490	47113	79693	0	0	250000
chr4	37500000	37750000	0.636228	0.363772	81879	45953	44990	77178	0	0	250000
chr4	37750000	38000000	0.630284	0.369716	75408	45566	46863	82163	0	0	250000
chr4	38000000	38250000	0.644252	0.355748	80182	43932	45005	80881	0	0	250000
chr4	38250000	38500000	0.647972	0.352028	81368	44184	43823	80625	0	0	250000
chr4	38500000	38750000	0.647792	0.352208	82466	43691	44361	79482	0	0	250000
chr4	38750000	39000000	0.653812	0.346188	82180	43629	42918	81273	0	0	250000
chr4	39000000	39250000	0.651196	0.348804	83147	43441	43760	79652	0	0	250000
chr4	39250000	39500000	0.656252	0.343348	84161	42763	43074	79902	100	0	250000
chr4	39500000	39750000	0.654004	0.345596	83488	43480	42919	80013	100	0	250000
chr4	39750000	40000000	0.652544	0.347456	81437	44487	42377	81699	0	0	250000
chr4	40000000	40250000	0.650332	0.349668	80741	44411	43006	81842	0	0	250000
chr4	40250000	40500000	0.646804	0.353196	81274	44440	43859	80427	0	0	250000
chr4	40500000	40750000	0.636000	0.364000	82257	46989	44011	76743	0	0	250000
chr4	40750000	41000000	0.618296	0.381704	77489	47095	48331	77085	0	0	250000
chr4	41000000	41250000	0.611712	0.388288	75790	47670	49402	77138	0	0	250000
chr4	41250000	41500000	0.642864	0.357136	82135	45636	43648	78581	0	0	250000
chr4	41500000	41750000	0.600580	0.399420	76952	50814	49041	73193	0	0	250000
chr4	41750000	42000000	0.611728	0.388272	80248	49964	47104	72684	0	0	250000
chr4	42000000	42250000	0.606328	0.393272	75445	47997	50321	76137	100	0	250000
chr4	42250000	42500000	0.612792	0.387208	75718	47520	49282	77480	0	0	250000
chr4	42500000	42750000	0.630980	0.369020	77862	45995	46260	79883	0	0	250000
chr4	42750000	43000000	0.650816	0.349184	76982	42856	44440	85722	0	0	250000
chr4	43000000	43250000	0.649356	0.350644	80163	43320	44341	82176	0	0	250000
chr4	43250000	43500000	0.650108	0.349776	80749	43629	43815	81778	29	0	250000
chr4	43500000	43750000	0.642208	0.357792	83250	45036	44412	77302	0	0	250000
chr4	43750000	44000000	0.637036	0.362964	82350	46153	44588	76909	0	0	250000
chr4	44000000	44250000	0.634020	0.365980	80564	45840	45655	77941	0	0	250000
chr4	44250000	44500000	0.656312	0.343688	84944	43292	42630	79134	0	0	250000
chr4	44500000	44750000	0.643732	0.356268	85319	45662	43405	75614	0	0	250000
chr4	44750000	45000000	0.634160	0.365440	77183	45710	45650	81357	100	0	250000
chr4	45000000	45250000	0.643272	0.356728	80263	44171	45011	80555	0	0	250000
chr4	45250000	45500000	0.641360	0.358640	81775	44962	44698	78565	0	0	250000
chr4	45500000	45750000	0.635692	0.364308	79654	46484	44593	79269	0	0	250000
chr4	45750000	46000000	0.633916	0.366084	77901	45279	46242	80578	0	0	250000
chr4	46000000	46250000	0.619004	0.380596	80914	48668	46481	73837	100	0	250000
chr4	46250000	46500000	0.598284	0.401716	77699	51271	49158	71872	0	0	250000
chr4	46500000	46750000	0.613532	0.386468	75696	46581	50036	77687	0	0	250000
chr4	46750000	47000000	0.611516	0.388484	73075	47213	49908	79804	0	0	250000
chr4	47000000	47250000	0.599980	0.399620	75401	50158	49747	74594	100	0	250000
chr4	47250000	47500000	0.642984	0.357016	74874	42103	47151	85872	0	0	250000
chr4	47500000	47750000	0.639868	0.360132	75670	43572	46461	84297	0	0	250000
chr4	47750000	48000000	0.640488	0.359512	77368	43853	46025	82754	0	0	250000
chr4	48000000	48250000	0.627628	0.372372	75965	46179	46914	80942	0	0	250000
chr4	48250000	48500000	0.633292	0.366708	79876	44789	46888	78447	0	0	250000
chr4	48500000	48750000	0.646120	0.353880	80469	43801	44669	81061	0	0	250000
chr4	48750000	49000000	0.642512	0.357488	80059	44417	44955	80569	0	0	250000
chr4	49000000	49250000	0.649108	0.350492	81228	43829	43794	81049	100	0	250000
chr4	49250000	49500000	0.654588	0.345412	84612	43427	42926	79035	0	0	250000
chr4	49500000	49750000	0.643596	0.356404	81078	45525	43576	79821	0	0	250000
chr4	49750000	50000000	0.621592	0.378008	82802	48059	46443	72596	100	0	250000
chr4	50000000	50250000	0.614332	0.385668	80314	49138	47279	73269	0	0	250000
